00080043,00160017,00420002,00450035,00110019,00290027,00440036,00230001,00280022,00040032,00130021,00030028,00480032,00250042,00250035,00490000,00180025,00250043,00210010,00210029
61.672995589806476,63.382744798590544,61.01120870792755,61.89547382549145,63.05883488091536,63.75850617714748,61.98440167316699,61.68086667848105,63.793633639643566,62.04275559012193,63.30506959039736,61.99973118639544,61.519543943762145,62.6685506746819,63.43325452932868,59.82511026522006,63.68404314766101,62.524909952605945,63.035999717525286,63.72236543112977
91.18287192073086,95.44379429778488,89.55990756063386,91.73294474751879,94.62926757175711,96.39311147989832,91.95287130595817,91.2028507242131,96.48209956576167,92.09634893974976,95.24805202491486,91.98978695772675,90.80593931362395,93.6527490156393,95.57123107294649,86.68368400877324,96.20424784976896,93.29446119874976,94.5725228753457,96.30125756850444
105.38010533950794,112.0530388668807,102.87128335010847,106.23602155242469,110.7681253685405,113.55624559718595,106.57830388611237,105.41182197183578,113.69746470841416,106.80055838328856,111.74372793903893,106.63451110703114,104.79667052628496,109.23392934529048,112.25461581940098,98.46533643815589,113.25623959017877,108.67243802004245,110.67946292407949,113.4100992661978
111.99812739496947,120.8519478818024,108.70821179192717,113.12715495870782,119.13591950985473,122.86636572274723,113.57875189734897,112.04069126460456,123.05598381988443,113.87075022408064,120.43822268970283,113.651435223233,111.23214297269716,117.0944807612925,121.12182240154797,102.9775670935826,122.46319148938909,116.34903457309119,119.01852120728779,122.66967712224843
114.85699566291912,125.71093214842259,110.86845311032215,116.23339713612116,123.59424286184924,128.20371505191903,116.78406001395695,114.90970122670646,128.4387971542701,117.13869389127167,125.19987181193672,116.87099483286077,113.92731136362178,121.08490234243311,126.04459994310675,103.97436976254446,127.70346524543584,120.17055687536231,123.45060079228108,127.95933877265874
115.84961870972191,128.5833141668035,111.2204692751373,117.45567202556583,126.0852133369979,131.5345055418931,118.09835611067166,115.91201655752748,131.8133154292708,118.51065633077974,127.97932296725537,118.19791338987113,114.769442455762,123.13366545014726,128.97800897345402,103.27877863452302,130.94073690749136,122.06041688206008,125.9170062453372,131.24407060972933
115.91508183298856,130.4535287154671,110.6854699991033,117.73899632898505,127.58470751807552,133.85311863902916,118.46902939458072,115.98691940840021,134.17485075895712,118.93559680847204,129.75895884126874,118.58000446628331,114.69348636071997,124.20632941045801,130.90782186277374,101.77926215270713,133.16741376196012,122.98037141503255,127.39300656850155,133.51729575623614
115.51953403199974,131.8173775817549,109.71806156941578,117.55336445642597,128.58286908578765,135.66198511546418,118.36761355139683,115.60068676602657,136.02645700172206,118.88606425143341,131.03322031257412,118.4890728814741,114.16291946225536,124.78626546546124,132.33073027739303,99.90934703867704,134.88460203268306,123.41130504566652,128.36834907057158,135.2808000018169
114.89445285464208,132.9244649194528,108.54269126756986,117.1325908028126,129.32581240186533,137.21483357591563,118.02885935928263,114.98487181203615,137.62225231647375,118.59742752228652,132.05086966612697,118.16003477975948,113.40759185821823,125.11543904451487,133.49689120005922,97.88055193671529,136.3452002652366,123.5936644079338,129.08890596879718,136.78790654030104
114.15483485290807,133.9004067527867,107.27020704288888,116.59303610412158,129.93709248902863,138.63974408365186,117.56967505551705,114.254511988774,139.09055094490316,118.18695856330211,132.93702402410867,117.70989768518304,112.5415413637241,125.3149736564301,134.53225041100427,95.79593762085597,137.6767879919675,123.64768528442748,129.67809022418976,138.16645011022717
113.35785298989083,134.80839378184868,105.95537194085651,115.99264625188418,130.47872320318163,140.0013388801415,117.04831753927786,113.46679962279998,140.4961124188626,117.71312414773384,133.75458789235685,117.19697863481213,111.62138628297664,125.44550872798732,135.50018983260503,93.7055541745905,138.9436926742781,123.63350653528494,130.1978347953961,139.4809077982348
