CVE,x,y,poblacion
0901400010401,-99.16661934655806,19.386187111525377,5533
0901000011824,-99.22616349690733,19.34768078122932,4908
0901100010575,-98.99479710891848,19.28677559026835,5666
0901300011239,-99.12056533790599,19.27829008574015,4240
0900600010768,-99.12618281899148,19.38774071092665,2016
0900700010708,-99.11247116408151,19.36646115157387,4420
0900700014984,-99.08000898398001,19.34689149978986,4002
0901000011595,-99.24137434561156,19.367992097709493,6197
0900500010506,-99.15335930552392,19.505968198449544,3021
0901600010904,-99.23080192757297,19.417928204009748,1535
0900700011636,-99.05881867799845,19.339740517899916,2883
0900500012752,-99.13113469407926,19.5503400547813,4278
0900700014912,-99.0798721249654,19.35733475495101,6803
0901500010061,-99.14610833133436,19.462223633372286,1327
0901100010151,-99.01077969385862,19.296087146041675,1796
090100001224A,-99.23209591184674,19.36093023438274,3148
0901700010653,-99.09931228670717,19.430394950115616,4238
0901100010128,-99.03093081862832,19.295171934276407,3792
0900500011400,-99.13442931338989,19.47697748122813,4437
0900300011213,-99.11165353997868,19.30408243192597,5772
0900700011053,-99.05590666974324,19.354749274082103,7253
0900700013577,-99.03915422786223,19.385384957587608,2169
0900300011232,-99.13033316172331,19.340624927409102,3022
0901000010188,-99.20897322872315,19.389490715931608,675
0901200272032,-99.14186601252999,19.19859984430377,4369
0900600011164,-99.09935134756375,19.38193472026338,915
0901100111037,-98.96681127753882,19.228492101602708,4071
0901200010229,-99.1329720842042,19.299046093696358,1868
0901200010144,-99.17190267490064,19.29544185786011,2232
090110001147A,-99.04576835796907,19.305665717301697,4283
0900500010703,-99.08255076635321,19.504273998796872,7776
0900500010633,-99.12449027378238,19.502078636909502,2691
0900500013341,-99.08620881317644,19.485347055864874,2343
0901600010783,-99.18793982716008,19.429367765806745,3448
090130001089A,-99.09407808874782,19.22165352716346,867
0900700012954,-98.98613316598266,19.343876126698174,1974
0900500013159,-99.0665244939449,19.49637027593694,4982
0900500012663,-99.09283668478679,19.50826097459849,2595
0901700010969,-99.10645826234209,19.42009015582171,486
0901100010132,-99.02059275346812,19.28973280185416,5343
0900300010357,-99.11596316874905,19.34023756846816,4074
0901400010717,-99.17842749967825,19.37316072979956,1190
0901300010809,-99.14732354247022,19.23231462718082,877
0900700014679,-99.03569096333463,19.369409133317347,440
090030001175A,-99.12117361142568,19.32207881479845,3635
0901400010651,-99.14308499726438,19.374688107098823,6444
090100001060A,-99.20099999627492,19.37438390302388,2671
0901500010112,-99.13062329497909,19.45821687016992,2227
0901400010242,-99.16448280083827,19.39433751432166,4514
0901700011399,-99.123969894762,19.406875580197497,4440
0901200011458,-99.2180373532594,19.275541662025304,3878
090150001070A,-99.15573222550367,19.436111747638172,1542
0901100010289,-99.00323299132788,19.28331236674512,3179
0900500012381,-99.07556593113854,19.450963695354762,2918
0900700011778,-99.10580587143144,19.33654755381938,6931
0900700013647,-99.11465886352354,19.373118463627513,2443
090060001097A,-99.12699851746916,19.378903827795057,1528
0901500010485,-99.15534780574887,19.448449277403448,9893
0901700011261,-99.08610031140445,19.410584455241565,3703
0901200011585,-99.1885066296902,19.250757996926154,1883
090030001015A,-99.15431268034777,19.346453533667546,5065
0900300011552,-99.17272502231043,19.30951195811203,1688
0901200012136,-99.1574786869969,19.27030358760753,4691
0901000010722,-99.20651415550627,19.36802425630878,2280
0901400010115,-99.14140322765012,19.399023579562577,5163
0901500011479,-99.15742884083028,19.405649615977236,3131
0901700010865,-99.05728300202922,19.426024714449262,4462
0900600010664,-99.10327666593821,19.38819595019125,3851
0900700015588,-99.02417540666376,19.33208149680066,4157
0900500011701,-99.0688634703813,19.479350344873165,3544
0901300011474,-99.10728015492734,19.200594949824968,1442
0901200011956,-99.20150538354976,19.301141326911903,3097
0900700015427,-99.06895481771313,19.287461103372664,4283
0900700014467,-99.08674184527503,19.31589926924169,2193
0900300010179,-99.13496647828701,19.347851973117976,2198
0901000011858,-99.22938553186276,19.3366323192749,12053
0901000011970,-99.21867286016194,19.378979428027154,4427
0901700010244,-99.11527179001027,19.444188817523372,2421
0900300011694,-99.12580438951217,19.306220097753418,1542
0900500012150,-99.08914347921053,19.46349827818677,3106
0900700015408,-99.07151628562053,19.287695449617463,2285
0900700015696,-99.02781783601694,19.363628393042553,1765
0901500010752,-99.13395793578803,19.435974453903953,1708
090130001071A,-99.07222533812048,19.25810007858245,691
0901000011580,-99.22409993893196,19.372328659918086,6453
090090029044A,-99.05129394505789,19.205090869111263,1588
0900700010619,-99.02035335358651,19.37225407379771,5610
0900700012494,-98.99944142928571,19.3651369581355,1941
0900800010599,-99.24616026797187,19.283378468453016,1898
0901200012085,-99.187369962732,19.279298528654262,2529
0901400010609,-99.16800758292489,19.380306089663836,4320
0901200011195,-99.17865674912757,19.25540093051234,5300
0901200012333,-99.1811062682583,19.231147582935606,264
0900200011042,-99.20695883118967,19.47447863896576,5802
0900700011918,-99.06566472958168,19.32784328920317,4953
0901400010632,-99.15122344698692,19.376155443186914,6933
0901100011304,-99.05446257202617,19.283588118370574,1301
0900300010662,-99.14868546035784,19.32443355606129,5469
0900600010946,-99.1031050894162,19.382055925195214,2334
0901600010410,-99.21627882388694,19.444901699982456,1560
0901400010168,-99.1346601493667,19.394002147903006,1670
0901500011144,-99.14114292179259,19.41634447462327,7972
0900700014062,-99.06284370722877,19.326506902958414,2990
0901000010968,-99.20100149402549,19.3597156284073,4987
0901400010327,-99.13646150740772,19.388559701775247,1777
0900500012837,-99.13653905200803,19.521949184842963,3315
0900600010109,-99.05843467286387,19.407166220546472,6369
0901700010988,-99.10222750124554,19.42124376586804,1288
090050001270A,-99.05867278685044,19.45548273160845,2602
0900600010927,-99.10948990683767,19.383072814924443,2727
0900600010039,-99.05800469785143,19.417852192291292,4548
0901700010776,-99.10465430521602,19.422803840579014,2153
0901300010724,-99.06323635161611,19.26073546363722,934
0901300010739,-99.08677963056572,19.23678852218233,2840
0900300010268,-99.17165720066328,19.344546013343116,1305
090070001084A,-99.01316750416974,19.36114440991384,7352
0900700010144,-99.04902485705678,19.38721783351191,1855
0900500012964,-99.14330597228698,19.565817270687383,4888
0901700011134,-99.10048169684148,19.41807829264165,1331
0900600011003,-99.06268017317471,19.385980242279857,2550
0901600010177,-99.18227543906629,19.45254641300826,7071
0900300011139,-99.14079812082124,19.336667515331506,691
0901000011754,-99.27229219369089,19.308861719312308,3230
090050001313A,-99.13200354003598,19.504700554285282,1484
0900600010630,-99.10174381324995,19.393206551163253,2680
0900700013223,-99.03111649031305,19.33215841310711,7231
090100001103A,-99.2043957259695,19.350502419729143,1813
0900500012432,-99.0646514854578,19.449564264002507,2660
0900300010041,-99.1556609365051,19.355812081584876,3006
0900200010881,-99.16053257958593,19.483708633282546,5207
0901500010945,-99.16983691182328,19.42488507537261,1082
0900500010614,-99.13028904516722,19.50399689775958,747
0900500010563,-99.12963574324705,19.516534621555362,3592
0901200011975,-99.10757299933304,19.29588875722522,4266
0901100010359,-99.00642513172363,19.279065926382366,2251
0901600010317,-99.2147594701991,19.451034916907137,1962
0900500010915,-99.1486637148264,19.494958065068115,1933
090100001167A,-99.26156719668343,19.32734906157253,8067
0901400010346,-99.1879325142147,19.388514618548285,5180
0900700011439,-99.06644553737063,19.348755513251355,2585
090050001014A,-99.15488881541371,19.548305525208782,4456
0901200261706,-99.20871742243953,19.211799954966825,1747
0901100010166,-99.01156201272207,19.29326319830117,2853
0901700011026,-99.08569789059501,19.41992494959519,2822
0900500010281,-99.1516653299867,19.527944199838903,2782
0900700010750,-99.0861748687633,19.365830547055893,9308
0900800010550,-99.25597372329402,19.310082819882638,6008
0900500010845,-99.0843594194592,19.500615368563857,7846
0901200010483,-99.12172616107095,19.295098645467622,3367
0900700013613,-99.04016066971629,19.390066327563453,1441
0901600010374,-99.19779001044645,19.448952080978046,5805
0901100210787,-98.99410254242801,19.227642446329416,1696
0900500011059,-99.0703336800567,19.49411266096418,3949
0900200010260,-99.19823021380057,19.49239529310285,5027
0901000011881,-99.2495329876861,19.35091786583322,4044
0901500010625,-99.14500188744763,19.438973742979595,1497
0900700012193,-99.0672586847462,19.296583339634076,2575
0900800010090,-99.24825989574832,19.325395666450405,6182
0901200011903,-99.17783965019483,19.29730524568411,1255
0900900330488,-99.09818850827416,19.204265847205264,1830
0901000010116,-99.19941797023932,19.395332720814174,4232
0901300011224,-99.12049917586863,19.283437172475296,6729
0901600011207,-99.17981648557743,19.400981870545756,8322
0901200011744,-99.18772883684214,19.260071013144085,4101
090120001084A,-99.21709227243223,19.280865259670467,2339
090030001168A,-99.12846469909513,19.308371783876535,1544
0901700011204,-99.08962144911915,19.418212807892306,3016
0900900360238,-99.00385874064658,19.175586729549593,3357
0901400010011,-99.15879801957756,19.401160446126834,3973
0900500010262,-99.13951012909578,19.529401081578193,4022
0901500011214,-99.16220725599382,19.4136240543687,2761
0901500011411,-99.1800441072933,19.40828955588482,2636
0901000010493,-99.20575533901182,19.37545626825667,4638
0901400010134,-99.14012058410664,19.394904532785482,5075
090130001018A,-99.11959362479917,19.261098617483764,1228
0900700015037,-98.97916473471682,19.33917537696826,2646
0900700011369,-99.10974125897317,19.346118827741694,6296
0900700011299,-99.05307423316118,19.345898479317725,3461
0900700011763,-99.03762806697216,19.339886432234085,6474
090130001057A,-99.00848032473704,19.25207177386242,269
0901700010028,-99.11708059629588,19.455995240642345,4855
0901200271782,-99.13450633212508,19.200980832478837,6970
0900700015893,-99.08921584084683,19.33160352126044,5778
0901000011947,-99.22507460252379,19.37545628743936,4280
0900500010455,-99.15450607073359,19.518203776869743,4073
0900500010351,-99.12948061643002,19.521751496694513,4655
0901000012080,-99.24747672307949,19.36416802334589,2501
0900700011655,-99.05035167462552,19.34050689202611,2448
0901700011350,-99.10738186702277,19.413921910183387,1222
0901200010958,-99.1676256734763,19.28698933189733,1529
0900800010476,-99.24773958331521,19.270744777781495,6192
0900300011478,-99.10505891125298,19.317445826886082,3845
0900700014289,-98.97248057423731,19.327598457835425,3047
0901700011331,-99.11825245591167,19.412767393171812,3109
0900500013426,-99.13483206066023,19.53678584205296,2443
0901000012324,-99.25434874265626,19.36021315166958,2742
0900700014842,-98.97327011029135,19.333271788426366,1895
0900700011458,-99.06245766462744,19.347169070361254,1726
090160001004A,-99.1950717500029,19.461549207271588,7185
0900700012102,-99.06871017957299,19.310226865360736,3577
0901600011353,-99.21996230287154,19.433852090028783,1597
0901000010347,-99.23011427721868,19.382552569179197,3737
0900300010624,-99.16697267109103,19.328608565382524,9838
0900500013110,-99.13215768271411,19.511822773435036,1574
0900700015450,-99.05968176075082,19.32533493738523,3458
0900200010400,-99.15234791773887,19.47575126507155,3953
0900300010817,-99.16176119335675,19.31822420713616,10152
0900700010093,-99.08838762385642,19.38839354745185,1677
0900700010958,-99.11266366690745,19.359713622840875,5599
0900500010385,-99.1598091586431,19.52447924099696,6250
0901200010197,-99.13443605777799,19.304915537708254,1985
0901400010238,-99.16837497360117,19.392325397996927,6776
090060001033A,-99.06940903102894,19.39886960471658,4787
0901700010723,-99.1131175520649,19.4233543399253,815
0901300010175,-99.12286900470613,19.26267532152674,566
0901000011468,-99.22402838123055,19.382385882250404,2600
0900500010775,-99.1170813087261,19.49831498982094,2175
0900500010243,-99.13943245179067,19.53600349063738,7379
0901300011173,-99.122011796517,19.22984572767679,5729
0901300010654,-99.09650274001675,19.214429824423394,3725
0900500011909,-99.087910849211,19.477434106418794,6163
090070001006A,-99.05847717926619,19.38728006730523,2957
0900700014344,-99.07239052316245,19.29306514888833,2790
0901400010261,-99.15503702264307,19.391097909274798,8246
0900300011251,-99.1150382020748,19.332713191624535,2321
0900700015516,-99.03765854024475,19.319344155993377,4913
0901200010680,-99.17718225554519,19.29027057979028,1570
0901500010127,-99.12589726429836,19.45868367192324,8402
0900700012691,-99.01743059800127,19.34465031133587,7217
0901000010633,-99.196361240483,19.37132966702359,1888
0901100011287,-99.06117951255682,19.29204236109554,1979
0901100010931,-99.03814737762512,19.283577127575935,4259
0901600010834,-99.21389200136016,19.42996752467483,555
0901700010704,-99.1185401071613,19.42204733123892,40
0901600010478,-99.18649347680356,19.44156940404083,6255
0900700014325,-99.08032038053153,19.29755299717961,1681
0900700010197,-99.08542403394341,19.384191852726236,2762
0900700013596,-99.04534745772646,19.380956029298332,4594
0901000010987,-99.18857503025495,19.36013280408181,1969
0901600010887,-99.21115027444768,19.427072063546603,185
0900700015785,-99.05696849338231,19.375071888951844,500
0901400010331,-99.13631797768367,19.386072693669323,2619
0901600010340,-99.20956220792836,19.44724584504068,1041
0901200010591,-99.1175850059872,19.29083727755375,938
0901700010422,-99.10395055876013,19.438644755209026,6439
0901500010288,-99.13765029037907,19.45383196708809,235
0900700010021,-99.05665564072028,19.3929014387223,7518
090120001077A,-99.24121520439066,19.28033935769031,5418
0900300010785,-99.17060472304121,19.323766533040125,11640
0900500010493,-99.15648036301158,19.504918954855683,2523
0900500011398,-99.1375385154803,19.47668932439201,3003
0901600011368,-99.21826690604827,19.435030956215932,1893
0900700012831,-99.07773881024718,19.335808128324917,4795
0900700014414,-99.08564515274291,19.323263302734553,8028
0900500012466,-99.05433131917401,19.453584379390897,3163
090120001159A,-99.1806620273347,19.246534981884057,3741
090050001039A,-99.14971401346044,19.523737011959128,5682
0900500011241,-99.14583020346682,19.483227432867153,61
0901600010336,-99.21290092090005,19.449116473044,1100
0900800010071,-99.21721842077578,19.332446693058714,1074
0901400010774,-99.15123444914799,19.37106571720445,7049
0901200010159,-99.17220096437715,19.300213848497282,3220
0900700012174,-99.06578508425078,19.304653406050296,2349
0901500011197,-99.17042441996425,19.412956145790364,1206
0901200012066,-99.21994328774215,19.303265327441533,3434
0900300011016,-99.1454950581571,19.312596164942832,6606
0900700014359,-99.06884408523965,19.292367166903528,2616
0900700011157,-98.9948170677174,19.361977235594445,2662
0901700010032,-99.11992219832861,19.453084280020175,10277
0901500010466,-99.16114040928686,19.451874467638422,11023
0900600010166,-99.0806626893727,19.404662261737997,2473
0901000010648,-99.19313250300937,19.371209084296822,1560
0901000010262,-99.20771590505463,19.387757150068776,451
0900700014946,-99.01336744553632,19.347542586358582,5350
0900700014594,-99.056245855151,19.37365597842586,1164
090050001306A,-99.08966574602397,19.47189503879677,2899
0900700013971,-99.0855835157528,19.35117463931129,4809
0900700010534,-99.11301072544437,19.371417023747686,4645
0900500012254,-99.08642189029776,19.457469638976008,3267
0900900240577,-99.07308543512025,19.176094673762435,1152
0900500013093,-99.1411796969513,19.545226645179458,12036
0900500010012,-99.13489612185647,19.568799327818244,4355
0901000011260,-99.20769359792602,19.326518319379996,3638
0901200271778,-99.14233909881301,19.206125694687145,5838
0900500013430,-99.12376377274765,19.582067468285402,4345
0900500012536,-99.11740753221274,19.566343220351648,1867
090160001100A,-99.20577794247073,19.422651720175935,13
0901500010150,-99.13178117520093,19.4552067318547,1556
0901200011439,-99.21436888118687,19.274715508713975,3716
0900800010029,-99.21235482596344,19.332690200606294,1293
090170001023A,-99.11581245510949,19.447003662800718,1910
0901000012019,-99.2479932017902,19.36697893802219,3273
0900700014749,-99.05013031973982,19.3215022122916,6128
0900700010731,-99.1003191920198,19.364881311457896,11610
0901000010671,-99.2269774087474,19.365826445192138,4314
0900500012343,-99.08738366763913,19.449120699744146,3588
0901600011194,-99.1860419412908,19.40091587266551,1448
0901600010815,-99.2201314512453,19.42917397175771,2767
0901300011510,-99.11388296539712,19.221778099216788,424
0901700010545,-99.10384836985,19.432506749116463,3543
0901500010930,-99.17114702195504,19.42639854310346,626
0901500010682,-99.16268658650483,19.438012053608517,5682
0900300011497,-99.10405400028792,19.31377004870783,5249
0901200011960,-99.20048576322868,19.292578450169117,2219
0900400010227,-99.31897786336275,19.353837238601777,8867
0900700011250,-99.06834029034742,19.352352637093517,3051
0900900240651,-99.07449267557062,19.191523440846705,134
0900700013276,-99.02019110507547,19.331448941705343,6422
0901200010892,-99.19417721830034,19.28251760884077,5607
0900300011001,-99.15239511644573,19.30692313001931,6521
0900700014310,-99.07872057860334,19.2989110242377,2911
0900400010212,-99.28642492258912,19.35560806803409,4941
0900700012795,-99.00073168344193,19.344586176496623,4830
0900700010464,-99.02491819155301,19.375562713472316,4863
0900700012121,-99.06142978061334,19.310202671111877,146
0900700015319,-98.99368902616584,19.339498576121827,3414
0900700015484,-99.0553967345343,19.37647313526674,4151
0900300010164,-99.14390979340084,19.344484073424493,2900
0900300010821,-99.15697353462411,19.317674810612257,5221
0900900010331,-99.01804227572185,19.18714026460583,2761
0901200010182,-99.16260286155308,19.29876796126537,6006
0900300011641,-99.1659271313912,19.304778859734853,2483
0900700011388,-99.1021869923306,19.34512159065006,5484
0900400010373,-99.27044266175598,19.34893377715421,14170
0901500010678,-99.1658026306169,19.438878421691058,9903
0900200010434,-99.19998141731755,19.485089354588442,2831
0900700014931,-99.00887547965638,19.348715305756468,5485
0901200012263,-99.16126180738955,19.26735884673777,6035
0901000010296,-99.2394784425051,19.38316338326692,2489
0900700010642,-99.13452581258494,19.36421170814859,2515
0901600010143,-99.19260090242655,19.45518265610559,6897
0900700010943,-99.11615571055259,19.36021459940732,3439
0900600010128,-99.06462840767703,19.403040012302373,5499
0900700012511,-99.12535487891466,19.366441667351467,996
0900500012131,-99.0838656831471,19.46662979122327,4822
0900300010573,-99.15323215951324,19.33090884027851,12827
0900600010185,-99.0760409923748,19.403227431992224,10395
0901300010245,-99.1015619488679,19.260496228117688,2286
0900500012593,-99.13997838687393,19.570702743510513,5726
0900900330346,-99.08937109244445,19.195711438115723,5875
0900700012704,-98.99936348591271,19.34737747771574,5016
0900700015094,-99.00730141932307,19.369371201345494,1516
0901000010351,-99.2274368722873,19.382954076566236,4430
0900200010044,-99.20297035069723,19.509742205177307,4768
0900500012979,-99.14667855684488,19.561648094809048,5544
0900500010898,-99.15068135121471,19.49632365668883,1533
0900500012875,-99.1370765941321,19.508762402683946,2195
0900400010320,-99.28862255134294,19.34111767113118,2945
0900500011449,-99.11375749514326,19.47938571316076,2830
0900600010433,-99.10651398773742,19.39566126901407,2737
0900700012723,-98.98337181705433,19.34616292225092,3252
0901700010085,-99.0949494933457,19.45000996999863,2912
0900500013267,-99.14257398511921,19.560408585255868,3857
0900500010205,-99.13740064507684,19.540819975426427,6337
0900300011586,-99.17428985117522,19.30723198539743,386
0900700014043,-99.05085296847484,19.33566578192011,4417
0901200011922,-99.12226439108008,19.298108535118473,1080
0900500011720,-99.14210351025014,19.47308921990491,3006
0901500011110,-99.15668638260156,19.41555982402672,6307
090050001263A,-99.09980921339032,19.51017628802147,2465
0900600010931,-99.10683208229881,19.382369868337413,2852
0901200010017,-99.22489360161515,19.308180285695702,1691
0901000011913,-99.22422287627288,19.384608748277795,3983
0901200010676,-99.18339924510757,19.28886822279353,3407
0900600010626,-99.10652325484281,19.388354707128556,1985
0901000010864,-99.24913387192558,19.361056524982388,5942
0901500011252,-99.14048764067107,19.41065227985871,5261
0901000012108,-99.20592090696097,19.38407163438978,3889
0901000011186,-99.21045833486798,19.34113997423562,3320
0901700010901,-99.12184420480924,19.419715317233862,1384
0900400010104,-99.28843962217275,19.35906424458414,7179
0901500010377,-99.14634782349191,19.45353829961916,1050
0901600011349,-99.19315483243496,19.448140707949015,15549
0900700010360,-99.11034727549996,19.375287174907854,5255
0900600011107,-99.09168674782231,19.397748705481966,4414
0901700010668,-99.0946751766038,19.428066178908132,3103
0901100011380,-99.0360643693176,19.27526436958498,2511
0900700013581,-99.0455185652383,19.38531556011381,3942
0900300010130,-99.16511504103505,19.348268463809323,2171
0900600010734,-99.09142925533031,19.39074659340997,2950
0900800010014,-99.21547171465294,19.33423619226326,1704
0900700013488,-99.08300587458905,19.305750360819932,4965
0901000010614,-99.20165118464224,19.371582365976554,2078
0900200010580,-99.14639827756889,19.469759936889222,4220
0900700015802,-99.05458401330738,19.3740654080323,463
0901000011542,-99.25919724089661,19.368978273302083,2898
0901600010586,-99.1815377508473,19.438046652305935,43
090150001095A,-99.16390415393299,19.424915910356738,738
0900200010877,-99.16235727104043,19.492722963064015,821
0901000010239,-99.20332885568848,19.388017480096675,975
090110001040A,-98.99438235836861,19.275255440662047,1655
0901700010418,-99.10846751488114,19.436939713018816,2531
0900200010557,-99.155366338006,19.47171446601489,4475
0900500011006,-99.0948563506653,19.496276481151554,4733
0900700011301,-99.04969146077775,19.346484820252044,4045
0900700010657,-99.13044948848952,19.364702159313662,1916
0901000011792,-99.20784962352312,19.391509585219698,3160
0900200010792,-99.18643914889653,19.463334926605192,4954
0900700015501,-99.03934780327545,19.319339772785366,6014
0901300010828,-99.12618227442861,19.241050106521158,3434
0901000010027,-99.19457465215675,19.40148230325011,2510
0901300010230,-99.1069606951271,19.25874213225773,2926
0900700015304,-99.00406527550157,19.343555507735864,5300
0901600010251,-99.19668237400514,19.45205715332915,8170
0901500010860,-99.15020502327177,19.428819959454533,1788
0900300010465,-99.14409902619128,19.334973916480738,1476
0900500011256,-99.13528939394615,19.48327365904561,1121
0901000010277,-99.20590045058596,19.387630190836838,456
0901400010613,-99.16275321029129,19.3790029105259,5414
0901500011178,-99.17727386094151,19.417060381683118,3010
0900700014113,-99.07327097486754,19.335461277488545,2033
0901500011356,-99.16573306853317,19.408433817812924,3309
0901000011063,-99.17872214088145,19.354480048929357,3028
0901500010911,-99.12691143090736,19.427888679933886,4562
0900400010176,-99.2656056736969,19.389544619729993,9292
0901000010544,-99.23080302171611,19.36979226612469,2482
0901200011570,-99.20218482692393,19.26476107224105,7052
0900500010934,-99.14109283108348,19.49449999958171,2566
0901700011191,-99.09414865448407,19.412464795260025,2663
0901200011049,-99.15513326313571,19.28105663039614,37
0900500011129,-99.12001061512093,19.4883438866395,1745
0901500010131,-99.13573118859495,19.455007664891994,2585
0900700014804,-99.08433372009048,19.340191203690313,2676
0901000012288,-99.22666134810305,19.356089777515315,5792
0901200012456,-99.14410960421614,19.244151563421063,2522
0901600010980,-99.21053994778158,19.418043162060847,805
090080001057A,-99.26300323507276,19.301195580033443,9341
0901500011360,-99.16294695005044,19.409126141901318,1780
0900500012451,-99.05741570496657,19.45210581861362,3246
0901100010768,-98.99547264607504,19.282241466348935,18
0900300011637,-99.16718708031706,19.30860268757398,2821
0900500013074,-99.08722669696972,19.470821281461152,2060
0900700011693,-99.03476561243247,19.345760970627932,2012
0901300011277,-99.09558814127185,19.301097590179534,55
0901000011788,-99.19794773714291,19.388860794348936,4219
0901000012131,-99.2052669194962,19.37166214873001,1859
0900500013290,-99.15087212281136,19.519633189004914,4654
0900800010300,-99.24575844236892,19.306126339332458,6547
0900500013394,-99.09128293239806,19.48329533887544,2891
0900500012841,-99.13401329592774,19.52191676791236,2417
090050001110A,-99.1392838961152,19.487459239533884,3057
0901300010298,-99.12604179208095,19.256035272223325,10318
0900500011839,-99.11132631475829,19.47222130176842,4354
0900400010195,-99.25648408401676,19.383929600258444,10984
0901700010511,-99.11267473571337,19.431111759148383,20
0901500010998,-99.16728896864139,19.42124595241374,2370
0901000012146,-99.19424960834276,19.38003529732076,2832
0900500012042,-99.06159170325384,19.465249062182927,3604
0901500011125,-99.15206941761322,19.41685598360989,8637
0900200010665,-99.19313485836624,19.47424214779332,7747
0901500010216,-99.14830657825615,19.456008212463203,1285
0900300010111,-99.17669585931424,19.348690394640634,1380
0900600011018,-99.09220009781399,19.38829600971486,2119
090030001008A,-99.13289187004762,19.352531807585823,2297
0900500011434,-99.11684627447488,19.480848870784133,1729
0901300010090,-99.11062153469638,19.276440689224373,7010
0900700013774,-99.08860031342252,19.35431934820039,3474
0901300010743,-99.09557590522884,19.237367100898016,6722
0900700011138,-99.00353371581116,19.360250901145985,4768
0900500013252,-99.13881517827818,19.56193171943145,6248
0900800010495,-99.22939683984204,19.310675834523572,4250
0900700012530,-99.0180380836421,19.35653191116032,10096
0901500010362,-99.1475206373588,19.454058375307618,3396
0901600011137,-99.19459961027091,19.40526729061105,3762
0901500010220,-99.14706357150726,19.455785473683978,832
0901400010399,-99.17074002208587,19.387438224940365,4090
0901500011286,-99.13141936254074,19.409748452157,1346
0901000010559,-99.2239415358723,19.368841641277214,2371
0901000010915,-99.21724472576021,19.36340068262114,2776
0901700011100,-99.1066885845045,19.416136415225793,1312
090120001052A,-99.23194490036607,19.291199919303292,3220
0901500011341,-99.16978062499001,19.408659437289696,3497
0901400010755,-99.16535631180665,19.374091024711177,5093
0900600010700,-99.0957699130228,19.388144613192257,3686
0901000011379,-99.25815530404273,19.37617772979882,2298
0900800010230,-99.24670131112501,19.311088076153315,4286
0900300011622,-99.16938263075066,19.30741198614322,2498
0900700012526,-99.12349827054177,19.367339463050737,1056
0901200261532,-99.20791097203431,19.217900011889352,6957
0900200010595,-99.2164354574548,19.48226097774012,5116
0901700010386,-99.11061258706019,19.43980191428085,1928
0900500012201,-99.11108362933008,19.458786141488673,4422
0901600010444,-99.2040362289201,19.44225302451433,18174
090160001132A,-99.2007646879041,19.44962710996212,2889
090130001139A,-99.1127834951038,19.280542237602297,1719
0901400010971,-99.1617995424979,19.361361113766055,3943
0900700015179,-99.05225851149268,19.378279503950356,1573
0900600011200,-99.07125101534055,19.40876173700228,4449
0900600010683,-99.09895895637172,19.387990663027736,4346
0900500012485,-99.05485457541567,19.449456863459655,6176
0900500011805,-99.11519799545127,19.467850818677007,3937
0900500011595,-99.12575951783184,19.473402569496358,3490
090050001288A,-99.10550040255112,19.50868647939818,1702
0900500010510,-99.15227274665307,19.502409457965364,812
0900901520628,-99.03318860441247,19.173660998573766,1950
0901100261501,-98.96939593133095,19.319739777945806,136
0901400010492,-99.14078666174657,19.38392211656111,3322
0900500011754,-99.1328645682284,19.46887817556303,5282
090120027230A,-99.16114458098235,19.208668757939552,1924
0900500010027,-99.13737845063665,19.565742403959668,5631
0901700011420,-99.11207807275959,19.409930096024425,547
0900700010182,-99.08958673984222,19.38502362292716,2946
0900300010605,-99.11283268710875,19.33225317228138,3621
0900500011561,-99.13244318471168,19.474178110492154,4128
0901500011430,-99.17019454958954,19.4039730972684,1325
0900700010977,-99.0979722424507,19.359304406477484,7001
0900700013810,-99.10478740584523,19.34125543054481,5245
090050001167A,-99.08057602550828,19.48008912788769,7456
090100001092A,-99.20352950894328,19.363572003548423,2553
0900500012678,-99.09853259713098,19.50721900697889,2434
0900500011542,-99.06664412149642,19.482548066698314,5144
0900700012437,-99.03743651966536,19.374281361367622,5076
0900800010141,-99.24409595061518,19.322199286453106,4742
0900700011689,-99.03781565770431,19.346331230893664,2788
0900500010756,-99.12100765740138,19.498287876440127,157
0900500011858,-99.10356885102956,19.46981809020154,2052
0901100010240,-99.01293449124798,19.2900767006012,3183
0900800010175,-99.22877041366645,19.32143262664607,1415
0900300010959,-99.10719710502232,19.319655029850452,4224
0901000011294,-99.20423847246501,19.31945420156592,3322
090170001112A,-99.1029156910162,19.41870292905717,366
0900700011123,-99.01207045313835,19.35734814147989,3739
0900700010905,-99.13518478157697,19.358267492267217,2580
0900700012475,-99.09075695165961,19.373067468239576,68
0900600010749,-99.1312741275987,19.388643131838972,2692
0901500011229,-99.15278996034782,19.409164400594683,840
0900200010519,-99.17353027563543,19.471269650616254,2409
0901700010719,-99.11583188027986,19.420556807843536,2109
0900500013411,-99.1298221561577,19.540711970008932,5806
0900500011148,-99.10735121028104,19.49087183976677,4353
0900800010387,-99.2608974522878,19.315826740167328,9890
0901500011303,-99.17960948691221,19.412740484146713,2006
0900300011618,-99.17032033760796,19.304448194316333,1151
0901000012023,-99.24109723660516,19.362040818525344,4169
0901200262329,-99.22299043544884,19.213411850722732,357
0901400010825,-99.16432139442978,19.36911700785779,284
0900700013505,-99.07793985206747,19.30199598252907,5709
0900700013030,-99.04873708181889,19.33197790753886,5682
0901000010690,-99.20789345495221,19.365423075067692,3546
0901500011036,-99.1456878239771,19.42203399304922,6722
