0901500011318,0901600010603,0901600010764,0900700012475,0901500010998,0901600010779,0901500010818,0901500010945,090150001056A,0901500010856,0900400010369,090150001095A,0901500011214,0901000011542,0901000011059,0901500010771,0901500011110,0901500010767,0901500010748,0901400010219
241738.7956454159,201185.0070771707,179756.83035557764,283396.6895786191,172863.82902406226,172346.69713487232,211839.93835795642,222865.70066086948,267913.279081568,245981.88967087716,308184.4939766349,303325.1032765012,219077.05193266575,157112.4523790633,241938.7055700157,193737.30127089372,211829.7214793263,220118.27141372708,267016.36394331825,217059.3781708648
358667.74055337696,292162.24089657096,250738.29711414612,507543.6365482834,255105.60256157862,241547.02855307993,327438.2357567531,326285.100441386,408456.7451690036,368489.92902471824,397198.4406837473,448310.81549656054,330991.05113046017,209497.8121846228,380440.2984096506,302062.3977564813,322644.49314739177,338181.24296609755,406061.82250892144,336641.3190971693
413112.406703839,330505.39108132594,274359.3450152789,683255.4159220483,292374.95180721313,265317.04588950484,389888.9935136614,371494.7181238398,481006.6225235939,427534.0755430966,408414.0428570876,514408.3503642324,386892.2232535457,221526.46447217953,460727.4664190506,362288.3787722145,379657.4238531376,400658.2115625035,477014.35601572704,402616.7413069195
436272.9351057762,343338.1684556938,276516.2873533174,830176.6527516815,307260.17308836256,268314.48060788895,424131.76931219426,388084.3973860861,518209.75285608263,454284.9158817793,389769.4859754622,541145.7192035912,413984.2692679686,216873.32934197463,509876.007439273,396721.06063241576,408689.71976071585,433863.69792125333,512586.95183514216,440247.0383233405
443665.2104957953,343761.3687014197,269034.8327575746,961906.1923845282,310925.78800279467,261877.0451300733,443343.1355420996,390517.67920923675,536965.1049161911,464484.1380287484,360671.8125272235,548105.8472134247,426157.22772343835,205608.757309774,542459.5514112444,417296.77506414,423081.543300432,451579.39122861077,529660.8479504308,462891.6573528197
443021.25162316544,338166.48339494586,257431.70933191097,1086532.452121858,308911.7403850622,251324.45091347693,454362.20406634384,385913.9565245904,545932.7737211126,466062.7899601186,329210.97648300824,545022.6219989131,430460.522023894,192142.10343085884,566128.7388614502,430260.82385546947,429656.69002820866,460919.1717231138,536866.2567953176,477489.7358821812
438214.8843970293,329696.76365170185,244299.8886531768,1208469.2818999095,303985.27887323586,239172.9187096127,460729.5202643417,377804.20258449076,549556.1495091482,463034.82312059967,298687.5373936278,536766.0215826314,430480.5326978486,178394.6768925449,584860.4218505119,438864.43997935473,431908.2398067829,465551.8100828729,538622.0633004077,487629.77131267043
431208.11826863367,319914.54192377126,230859.42748342286,1329880.681947112,297545.6937572827,226616.45276840872,464291.5022454621,367960.8753285863,550137.7454852986,457456.3069605797,270337.76531215775,525803.0058096295,428060.5147193801,165174.52622730483,600713.6227402657,444809.0648152768,431640.8601326538,467385.94472034165,537214.6645268637,495173.79810881824
423014.93307239795,309609.35152795725,217680.86548769422,1451608.4957219756,290316.26014225953,214220.89282311348,466030.710917881,357292.1081937044,548896.7255210968,450405.447017202,244511.9079415488,513411.56861679646,424168.5998037058,152790.21641707135,614755.7677224411,449001.13889759907,429806.8925445563,467436.10604906024,533854.5440318524,501100.5241907114
414177.6934756525,299190.4240753162,205025.34305529698,1573743.886670489,282684.67724554875,202251.47438520862,466490.9742905885,346278.7962736214,546503.8728310585,442470.8183637209,221190.1858704344,500278.7947568532,419333.4642233633,141328.18500635886,627545.7469092857,451941.68263111345,426928.96266755374,466263.72577085573,529209.4768278769,505938.84299011587
405002.159984651,288877.49404981954,193005.25068425157,1695972.1260686023,274870.2850512434,190828.06842076837,465993.32363014494,335188.1258710028,543350.7960123988,433993.7181131168,200208.938320792,486794.9230228048,413861.9718329079,130778.5472048164,639383.9728993061,453925.55008029484,423312.35253791313,464200.1221772606,523672.0842766458,509989.20392141526
395673.18549124873,278793.6950053881,181660.4616024646,1817778.9579101691,267006.0818952315,179999.07393600614,464744.8029655078,324177.87389761576,539684.7730078599,425188.0653395681,181358.74500824028,473197.71605216427,407947.38391823875,121092.05161510064,650440.9069651704,455142.4252504461,419151.0956101381,461458.4642309774,517493.35238421906,513435.8949943234
386311.6157895875,269010.9792502764,170994.77716336344,1938573.5380900223,259178.96196024647,169776.84896068607,462892.7958115997,313347.4565919825,535676.022317349,416199.58069220907,164425.8887032254,459643.34915840847,401722.9014857253,112205.65717881887,660822.5217742941,455727.4709273761,414580.6388500141,458189.5638265624,510848.89870353846,516403.5363047534
377002.3321348849,259572.55504621024,160993.5911076144,2057761.030411895,251449.5467363213,160154.9375469024,460551.8536303588,302763.1000031806,531451.1872373114,407135.0164088594,149208.84159499852,446241.37858806795,395288.0558656739,104053.81160117433,670603.1943755553,455786.38444962667,409703.81184508686,454509.4517838862,503871.71596205205,518985.2054403594
367808.2045330142,250504.21593330856,151632.6631884385,2174784.514831922,243862.10058936581,151116.66157257993,457816.78541160317,292470.48182095424,527110.0482445105,398076.71527043515,135523.86980711122,433072.24197997974,388721.71881955967,96573.23626739412,679841.878474018,455407.57949665404,404603.57584323204,450512.91431595915,496668.34773242846,521256.24675254105
