00100020,00370021,00490038,00330039,00250018,00270006,00050018,00440027,00080025,00280033,00370016,00100016,00110008,00230018,00340037,00210030,00130049,00150000,00470001,00130011
63.336066463014575,67.60902407767938,52.838812820019214,67.61309599231555,67.76244134144594,62.83963700606501,59.0705349730515,63.459728397245584,65.11551156071525,70.41172103383204,67.07050099086948,61.61490353159914,58.87445270422636,67.46438727877958,67.7876934908598,71.35807061969355,56.91868353623494,50.0579455789715,47.62132505825511,61.1754635451265
94.7976509493318,105.29442964692764,70.39779439810485,105.01037771395605,105.771456662785,93.7828917745012,84.61242583572684,94.84293198572371,99.15042801448595,112.34097487825404,104.0797807475168,90.71105302890571,84.43997374288398,105.02790498443164,105.48131985196909,115.01979218582659,79.40214976137753,64.89215536003314,60.145831500568285,89.79867697669013
110.4816459155827,126.65603707627864,74.37271638090054,125.86857684758536,127.52582786419096,109.11617740685479,95.09225042598902,110.2279958810976,117.18352931281828,137.73462511651707,124.90809429900554,104.33275659560294,95.15226937180972,126.36724414417682,126.64617402705179,142.32880424906688,87.15880311278602,67.19488933638743,61.0445844864836,103.10699814981433
118.19181494234351,139.28332072347212,72.6633674508731,137.85788425520047,140.58352695614454,116.60138706012205,98.43216825386233,117.48342175119461,126.93892359142382,153.9999671640091,137.141528532071,110.32493558448168,98.84769966295406,139.05891126760804,138.93252764300826,160.56129646216482,88.19839793705479,64.57662376842696,57.65569141131268,108.91660558227213
121.86918459210757,147.2554854931646,68.67385680442666,145.09699220611049,149.01588308316548,120.13518587377669,98.39139010665143,120.59136490520214,132.4186319941462,165.28291350442885,144.82776632503518,112.55239813495035,99.23657541061968,147.1664114481858,146.45914469534648,173.85117797942888,86.20022195292269,60.16949219082916,52.87576323133976,111.05516006816188
123.49805383164306,152.71372767663914,63.91034182534557,149.74638125670995,154.9631320142417,121.67127284406426,96.77672735005197,121.56004146973467,135.67370889481154,173.81439777515004,150.08167145459646,112.92661352792638,98.09929979432616,152.8199973890455,151.39019148054658,184.44405966626454,82.88696241436077,55.29921175781541,47.87917012708817,111.40753744963814
124.07831753178634,156.7741218267903,59.03741468355034,152.93303777844204,159.5415590207858,122.18993318135409,94.4607529908864,121.40449216513596,137.75307371282491,180.77833514563736,154.00116091980948,112.39553282948239,96.29329700174748,157.12844864609508,154.85587252687026,193.53903038741936,79.06981254155406,50.517439852888096,43.12527013217699,110.90434712476323
124.1155486685191,160.0186985584825,54.339947568996536,155.24683797017093,163.33280873673118,122.18423457509732,91.86535913046657,120.64142979025362,139.19436524360646,186.80031833006896,157.15621162439362,111.4306243631913,94.23078146957299,160.66852372152678,157.44809154298576,201.77115913468225,75.13012923390286,46.03814327223462,38.771642435750906,110.00576962936566
123.86707941450764,162.75322539403226,49.93061962376431,157.00042325138867,166.64133715288577,121.90337655269053,89.19406573803965,119.53755623503388,140.27499146711375,192.21179046867297,159.84441593137453,110.2672408957446,92.1083547210163,163.74167693576334,159.48049748443665,209.47556062848417,71.24528064484187,41.92829329260921,34.84998981117781,108.93953685642204
123.46536917724231,165.1410291557801,45.84430397269439,158.36369545197854,169.6283787885098,121.47438388725367,86.5442270896306,118.23383476829076,141.13988938790172,197.19030678307365,162.2232471389296,109.02343314547178,90.0179982154794,166.50732246949838,161.1233072006321,216.82907592619662,67.49539845420082,38.19227581710214,31.341908901530715,107.8182705186029
122.97982399833329,167.27203408346418,42.08124690310364,159.43296471262022,172.38123713444074,120.96294030520943,83.96140740117124,116.80759955071801,141.86638640705408,201.8332600913892,164.3781456842146,107.75875458082697,88.0009127563813,169.05162714997903,162.47273291885142,223.9254803389224,63.91408352692568,34.80933590951333,28.211418576812463,106.69743609506884
122.44779083847712,169.19823382169747,38.62687254211659,160.26635052938107,174.9489887374839,120.40380273674077,81.46580891138893,115.30359518122052,142.4971016441782,206.19637032138172,166.35744652912746,106.50341459188752,86.07369762917848,171.4229023780337,163.5865788142282,230.81513103437342,60.51259578982337,31.750069985218694,25.418645057861934,105.60401698870092
121.89012578513237,170.9518669346897,35.46086522633939,160.901859701079,177.36083682556915,119.81601947755716,79.06516241153466,113.74951623063254,143.05664537577974,210.31367221919677,168.190254755994,105.27276966873742,84.24110647543262,173.64977571753167,164.5024426192807,237.52576046395546,57.2914570629607,28.983539419357815,22.92529591884584,104.5507347416433
121.31904340745535,172.55471507479643,32.56131508815835,161.3666118077482,179.63553426816085,119.21055906043965,76.76104602226462,112.1638235885134,143.56011566406625,214.20784782999408,169.89558175504726,104.0745574470198,82.50227459296849,175.7505137626607,165.2470138504283,244.0733345371329,54.24605932534315,26.480192458440367,20.696589002992056,103.54312497199479
120.74210111428702,174.02285944171135,29.90658245101223,161.68155721581786,181.78622228007453,118.59414832787606,74.55200489579579,110.5597138268489,144.01744365215495,217.89554594180754,171.48701414911773,102.91253283215941,80.85376394503544,177.7378091202512,165.8408316373816,250.46770051967573,51.369405490953454,24.212927022388882,18.701686899664214,102.58307599379862
120.164244617669,175.36911993738232,27.476104067414695,161.86390668362472,183.8229208899759,117.97121565063603,72.43510731446406,108.94717031788369,144.43563652980458,221.39011082880447,172.97510423560573,101.78831539630295,79.29105302843045,179.6212463449249,166.3007340680329,256.7155138826446,48.65346923733737,22.15734419963448,16.91353455563401,101.67061159269934
119.58887717508281,176.60431464530387,25.250706741727427,161.9284016334018,185.7538183341573,117.3448854274269,70.40673183452593,107.33405463227413,144.81995351889415,224.7029783350419,174.36860040479854,100.7023434200684,77.80926437753564,181.40858138758963,166.64113649832973,262.82174960127577,46.08988275281746,20.29166387357055,15.308488198169027,100.8047988974621
119.0184341241748,177.73791979274327,23.21269130705261,161.88799759036527,187.5859465397805,116.71749608505976,68.46297272956275,105.726714302433,145.17453790694105,227.84438983730027,175.67508773530483,99.65437846261312,76.40351687678397,183.10641453931737,166.87471651367719,268.79047989456035,43.670292117095926,18.59651271218612,13.865899021503935,99.98421775627045
