0901500010786,0900300011321,0901300010601,0901300010014,0900700014363,0901500010112,0900800010029,0900700012564,0901200010106,0901200011994,0901500011036,0901200012282,0901400010011,0901700010526,0901000011627,0901200011424,0900700014147,0901500010822,0900700015427,0901700011401
257432.69540138956,242239.78243273916,153719.9616247039,195899.31722381516,214203.57689858077,265043.24438934145,213304.02409545076,218906.95680160704,204048.31369426052,210572.95896827363,256593.63476250521,185083.94553890108,258313.1940244692,255064.20974548173,222747.63713985588,180682.43895081454,251811.87771035207,249653.9497429576,203589.69371276477,261252.587141736
411226.9581766316,379060.40947681596,183181.2151858047,269505.6795230475,310675.8911935301,430530.2819764897,307940.5495478532,320266.0296558576,287673.13672806404,301818.70877335203,409722.99675003195,246371.58694764288,416031.2828550271,405204.82739656366,329881.2596408335,237041.26395559026,403766.36932644836,391609.11692353094,285887.46274221723,422840.97322466783
500592.83318806975,457412.3300470682,176772.75657050294,292913.8288892362,352332.37209831644,530891.300754347,347664.3426223167,365036.82565894467,319037.8434482022,338753.3854728176,498990.8497529235,260819.10192127718,511289.7666534425,491090.44058936974,380114.37509315717,247931.27198504878,497000.3439453966,469915.19403399964,315528.43920289184,521184.39807267144
553948.6862399387,504988.3796101492,159341.68562456808,294488.6131271364,367889.030997745,593986.4871103159,361422.79888530716,382340.8912386069,326731.23856453714,350237.6859575536,552704.1355542808,256204.4516111238,571750.6625145549,541308.088708494,402366.7073340206,240862.49138448012,558480.7249773483,513532.33805124834,321312.643224559,583892.2592840318
587329.8723019712,536568.7033140913,139738.48288160967,286756.1921742242,371034.94838910503,636035.2023853229,362951.59245744935,386309.6523173832,323818.4884650572,349823.8866768762,586788.1504116959,244209.3269606473,613114.2630326976,571836.9103395834,410891.0003618927,227166.42269491177,603181.7830719732,538302.1024570507,316379.0272542909,626812.992052166
609408.2637630748,559877.0555844265,121136.888673914,275384.16436639987,368367.7691696765,665972.3677869133,358847.8743316346,383847.5907778583,316387.376485014,343966.3239682941,609839.4549113454,229886.23394739936,643902.7295698288,591269.2191743774,412734.20264171215,211645.33815114293,639130.2780263757,552632.1472003786,306840.3888595243,658602.8326107096
624829.6170091316,578916.7513359783,104532.91526438156,262932.4312813616,363073.565992965,688651.6103870634,352289.4148403029,378339.0506132406,307277.6011900231,335747.1232887188,626453.2930375455,215394.77127723824,668681.3452382952,604188.8769482581,411387.4562895735,196297.84064565183,670567.1718486736,560964.8005292914,295546.82159383566,683920.7913884702
636096.9867357248,595752.5464124744,90084.67603906394,250531.10468916036,356685.206921345,706719.3103921744,344802.5630610606,371445.7418531474,297797.5879391852,326631.70030663756,639096.5420561996,201609.75293538405,689893.7174012777,613057.6098422984,408582.3827737614,181897.19611762842,699711.8265095367,565667.2677175916,283814.52691793244,705272.378378416
644585.0087147299,611443.7418558984,77646.19497973847,238650.61950655843,349932.1768078138,721645.4048058502,337112.95850881876,363983.9269382434,288530.98957373004,317307.75206626114,649115.5382952555,188836.0792000506,708858.8374649178,619224.1539703119,405177.866101298,168683.35156083593,727713.087438636,568027.6443464482,272235.78731015173,724018.1930544516
651075.2325328487,626528.997815106,66980.67081985617,227459.11546929678,343153.52413288003,734275.6614731492,329557.3371509459,356353.8882681221,279719.08963001025,308088.86425467365,657268.0171303618,177130.62235703215,726302.0615713298,623454.2317460709,401598.74665756756,156670.28629058073,755154.9858479081,568772.1864306027,261061.79465187652,740913.342019781
656035.7494710519,641277.4333712927,57843.15438385884,216988.9707506374,336499.1236203077,745123.4842764334,322283.6147283345,348750.6870034575,271442.9446627923,299109.3346542076,664001.1197941604,166447.52901977146,742635.0398441288,626206.2508921006,398053.2836525464,145782.64846054,782323.9901326122,568332.0691443564,250384.3221957223,756392.5780666878
659766.5037301906,655818.5833236709,50009.881349040814,207214.3324047356,330027.9358709664,754522.898275741,315348.3748778263,341267.8386686173,263710.27663442655,290418.37611425377,669595.981257931,156703.3770378029,758102.5195611946,627774.0771886745,394641.2258896042,135915.85861416603,809349.9123144214,566980.6208445735,240222.0357916119,770720.0543130508
662474.73787929,670209.7226518751,43286.178334515294,198086.95807304836,323756.00528147834,762708.4922040841,308764.4821185947,333948.46408093645,256496.86128859053,282025.67454274197,674242.8605069753,147805.8151780027,772859.1860531826,628360.9465573307,391407.7054967467,126961.79984427054,836280.2120604074,564904.0611315207,230561.4269914853,784067.7417561733
664314.324109003,684470.8336552931,37506.1662582319,189552.50077920547,317679.87687124463,769857.2600163709,302524.37848690036,326810.62416409864,249766.11608034774,273923.3750147766,678080.3194655117,139665.5849838361,787009.9382167646,628117.9092266841,388370.24325599044,118819.08753767586,863119.2758224388,562238.2394367602,221376.1045162206,796556.5081182704
665406.4949318939,698602.8461856641,32529.686086424575,181557.63302333074,311787.9678525978,776110.6852446616,296611.4887888673,319859.9312504525,243478.22853148685,266096.6247095217,681215.8532579831,132201.0407366759,800631.1139833932,627164.0627735516,385532.36903493985,111396.5160150973,889849.2872689071,559088.0131647023,212635.75474849695,808277.7354191642
665851.0017105783,712597.213452901,28238.61020211855,174052.90630038455,306066.02714528865,781586.6150130113,291005.79086968,313095.8654574612,237594.26853912332,258528.55369629222,683736.956357332,125339.34900898789,813781.8015430288,625597.4376621824,382890.55082375783,104613.57364717528,916441.4103086545,555537.7446916914,204310.1747076268,819304.8153666303
